timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-16 00:00:00+00:00,IAM,BUY,96.481,259.0,96.48418387299999,0.0,616.6313768930007,98.865,259.0,24989.403623107,0.8246231070000001
2023-01-27 00:00:00+00:00,IAM,SELL,95.814,-65.0,96.48418387299999,-43.767472774999945,-347.1016713619998,94.695,194.0,18717.931671362,0.20552103000000005
2023-02-01 00:00:00+00:00,IAM,BUY,95.326,213.0,95.87970446637837,0.0,-78.02371781599597,95.688,407.0,39023.039717816,0.670046454
2023-02-17 00:00:00+00:00,IAM,SELL,97.439,-102.0,95.87970446637837,158.72016475540545,456.0651377545969,97.375,305.0,29243.3098622454,0.327979674
2023-03-20 00:00:00+00:00,IAM,SELL,87.154,-77.0,95.87970446637837,-672.1007022251348,-2943.4126183342687,82.97,228.0,21860.57261833427,0.22145831400000004
2023-04-17 00:00:00+00:00,IAM,SELL,83.547,-57.0,95.87970446637837,-703.1213064905672,-2177.6344637507023,83.145,171.0,16395.4294637507,0.15715190700000004
2023-05-12 00:00:00+00:00,IAM,BUY,79.087,260.0,85.75110911881833,0.0,-1564.146030210702,82.122,431.0,36958.7280302107,0.6785664600000002
2023-06-06 00:00:00+00:00,IAM,SELL,87.086,-108.0,85.75110911881833,143.85784066361973,435.6917546216762,87.1,323.0,27697.608245378324,0.3103745040000001
2023-06-16 00:00:00+00:00,IAM,BUY,87.997,202.0,86.61635968262918,0.0,3575.5861666196834,93.427,525.0,45473.58883338032,0.5865880020000002
2023-07-03 00:00:00+00:00,IAM,SELL,96.032,-132.0,86.61635968262918,1242.4462065009477,3442.145644726732,95.375,393.0,34040.229355273266,0.4183153920000001
2023-08-09 00:00:00+00:00,IAM,SELL,110.222,-99.0,86.61635968262918,2336.5982961457107,6753.368253307021,109.587,294.0,25465.20974669298,0.360095274
2023-10-09 00:00:00+00:00,IAM,BUY,102.283,188.0,92.72831599673233,0.0,5137.485689575015,103.387,482.0,44695.04831042499,0.6345637320000003
2023-10-19 00:00:00+00:00,IAM,SELL,100.915,-121.0,92.72831599673233,990.1858108003884,2417.5029251796263,99.425,361.0,33474.92207482037,0.40295359500000005
2023-12-01 00:00:00+00:00,IAM,SELL,93.147,-91.0,92.72831599673233,37.820523856358086,-126.44531911772887,92.26,270.0,25036.64531911773,0.27972044100000004
2023-12-06 00:00:00+00:00,IAM,BUY,93.001,210.0,92.84895795009945,0.0,72.50018395226562,93.0,480.0,44567.49981604773,0.6444969300000002
2023-12-25 00:00:00+00:00,IAM,SELL,100.616,-120.0,92.84895795009945,931.6466066280664,2346.8551379641976,99.368,360.0,33425.6248620358,0.39843936
2024-01-29 00:00:00+00:00,IAM,SELL,104.411,-90.0,92.84895795009945,1040.2736838210499,1635.1313534731498,98.905,270.0,25069.21864652685,0.31010067
2024-02-15 00:00:00+00:00,IAM,BUY,90.168,222.0,91.64060003515213,0.0,-475.07521729485075,90.675,492.0,45087.17521729485,0.6605707680000003
