timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-05 00:00:00+00:00,IAM,BUY,99.629,250.0,99.632287757,0.0,-430.07193924999854,97.912,250.0,24908.07193925,0.8219392500000001
2023-01-06 00:00:00+00:00,IAM,SELL,98.771,-63.0,99.632287757,-54.466473599999965,-1156.0878105589995,93.45,187.0,18631.237810559,0.20534490900000005
2023-01-16 00:00:00+00:00,IAM,BUY,96.481,210.0,97.96704388888915,0.0,356.488576111005,98.865,397.0,38892.91642388899,0.66861333
2023-01-24 00:00:00+00:00,IAM,SELL,97.01,-100.0,97.96704388888915,-96.02452188891459,-435.7120350000779,96.5,297.0,29096.212035000077,0.32013300000000006
2023-01-27 00:00:00+00:00,IAM,SELL,95.814,-75.0,97.96704388888915,-161.71543131668685,-726.3937433333931,94.695,222.0,21748.683743333393,0.23713965
2023-01-31 00:00:00+00:00,IAM,SELL,94.752,-56.0,97.96704388888915,-180.21755947379273,-343.12928555559813,95.9,166.0,16262.5292855556,0.17510169600000003
2023-02-02 00:00:00+00:00,IAM,SELL,95.507,-42.0,97.96704388888915,-103.45421603534413,-234.86144222225556,96.073,124.0,12147.913442222254,0.13237270200000004
2023-02-09 00:00:00+00:00,IAM,BUY,97.142,224.0,97.43804458588004,0.0,613.1604841137486,99.2,348.0,33908.43951588625,0.718073664
2023-02-16 00:00:00+00:00,IAM,SELL,97.814,-87.0,97.43804458588004,32.42729703443628,-97.36463691468991,97.065,261.0,25431.32963691469,0.280823994
2023-03-02 00:00:00+00:00,IAM,SELL,92.566,-66.0,97.43804458588004,-321.7565514160822,-1180.928694246606,91.382,195.0,19000.418694246608,0.20160874800000003
2023-03-06 00:00:00+00:00,IAM,SELL,91.031,-49.0,97.43804458588004,-314.0923818351215,-1064.0545095384844,90.15,146.0,14225.954509538486,0.14719712700000004
2023-03-13 00:00:00+00:00,IAM,SELL,89.05,-37.0,97.43804458588004,-310.46637972756145,-910.1548598609246,89.088,109.0,10620.746859860923,0.10873005000000002
2023-03-17 00:00:00+00:00,IAM,SELL,88.663,-28.0,97.43804458588004,-245.7831730166411,-955.2366114562832,85.645,81.0,7892.481611456283,0.08192461200000001
2023-03-21 00:00:00+00:00,IAM,SELL,85.062,-21.0,97.43804458588004,-259.9558842694808,-970.9826751528024,81.255,60.0,5846.282675152802,0.05894796600000001
2023-04-12 00:00:00+00:00,IAM,SELL,84.61,-15.0,97.43804458588004,-192.46255073820055,-587.2970063646015,84.387,45.0,4384.712006364602,0.04188195
2023-04-14 00:00:00+00:00,IAM,SELL,83.788,-12.0,97.43804458588004,-163.83371507856046,-466.39047133404097,83.305,33.0,3215.4554713340412,0.033180048
2023-04-18 00:00:00+00:00,IAM,SELL,83.346,-9.0,97.43804458588004,-126.85315503492029,-363.2650700611207,82.302,24.0,2338.5130700611207,0.024753762000000006
2023-05-09 00:00:00+00:00,IAM,SELL,77.857,-6.0,97.43804458588004,-117.50168320128022,-377.01080254584076,76.493,18.0,1753.8848025458406,0.015415686000000003
2023-05-23 00:00:00+00:00,IAM,BUY,83.752,285.0,84.56763198054733,0.0,-20.492490105841796,84.5,303.0,25623.99249010584,0.7876875600000002
2023-05-29 00:00:00+00:00,IAM,BUY,85.658,209.0,85.01387748697626,0.0,1016.8947266681571,87.0,512.0,43527.10527333184,0.5907832260000001
2023-06-08 00:00:00+00:00,IAM,SELL,86.896,-128.0,85.01387748697626,240.54463296303936,495.79104500112044,86.305,384.0,32645.328954998884,0.367048704
2023-06-15 00:00:00+00:00,IAM,BUY,86.644,187.0,85.54867186536407,0.0,2170.5583648771126,89.35,571.0,48848.291635122885,0.5346801240000001
2023-06-26 00:00:00+00:00,IAM,BUY,96.834,125.0,87.57606476346679,0.0,6741.4109246271155,97.262,696.0,60952.94107537289,0.39944025000000005
2023-07-11 00:00:00+00:00,IAM,SELL,94.962,-174.0,87.57606476346679,1284.6074593527792,3679.5441934703363,94.625,522.0,45714.705806529666,0.5452718040000001
2023-09-04 00:00:00+00:00,IAM,SELL,106.895,-131.0,87.57606476346679,2530.31840890085,7379.7086774844865,106.45,391.0,34242.24132251552,0.462107085
2023-09-19 00:00:00+00:00,IAM,SELL,104.733,-98.0,87.57606476346679,1681.040946658255,4859.679024304232,104.162,293.0,25659.78697569577,0.33870652200000007
2023-10-13 00:00:00+00:00,IAM,BUY,102.737,188.0,93.50307766329267,0.0,4411.694643956223,102.675,481.0,44974.98035604377,0.637380348
2023-10-17 00:00:00+00:00,IAM,SELL,102.259,-121.0,93.50307766329267,1059.0582825545866,2878.892041214638,101.5,360.0,33661.10795878536,0.40832018700000006
2023-10-20 00:00:00+00:00,IAM,SELL,100.17,-90.0,93.50307766329267,599.7255054036597,1477.4190309109772,98.975,270.0,25245.83096908902,0.2975049
2023-11-20 00:00:00+00:00,IAM,BUY,94.021,211.0,93.73163542060712,0.0,201.2333626879782,94.15,481.0,45084.916637312024,0.6546682230000002
2023-11-21 00:00:00+00:00,IAM,SELL,94.086,-121.0,93.73163542060712,42.502428708538346,235.9312485814371,94.387,360.0,33743.38875141856,0.375685398
2023-11-22 00:00:00+00:00,IAM,BUY,94.237,188.0,93.90607554336964,0.0,565.4946022334393,94.938,548.0,51460.529397766564,0.584646348
2023-11-28 00:00:00+00:00,IAM,SELL,94.247,-137.0,93.90607554336964,46.2805598713595,-296.3620483249205,93.185,411.0,38595.39704832492,0.426090687
