entry_time,exit_time,symbol,side,qty,entry_price,exit_price,gross_pnl,entry_cost,exit_cost,net_pnl,return_pct,hold_days
2023-03-20 00:00:00+00:00,2023-03-22 00:00:00+00:00,akt,LONG,131,286.0,286.0,0.0,1.2363780000000002,1.2363780000000002,-2.4727560000000004,-6.6e-05,2
2023-03-20 00:00:00+00:00,2023-03-27 00:00:00+00:00,akt,LONG,131,286.0,290.0,524.0,1.2363780000000002,1.25367,521.509952,0.013919552447552448,7
2023-03-24 00:00:00+00:00,2023-03-27 00:00:00+00:00,akt,LONG,16,287.0,290.0,48.0,0.15153600000000006,0.15312,47.695344,0.010386616724738675,3
2023-03-24 00:00:00+00:00,2023-03-31 00:00:00+00:00,akt,LONG,147,287.0,287.6,88.20000000000334,1.3922370000000004,1.3951476000000005,85.41261540000335,0.0020245233449478145,7
2023-03-30 00:00:00+00:00,2023-03-31 00:00:00+00:00,akt,LONG,2,291.0,287.6,-6.7999999999999545,0.019206000000000004,0.018981600000000008,-6.838187599999954,-0.01174946323024047,1
2023-03-30 00:00:00+00:00,2023-04-27 00:00:00+00:00,akt,LONG,148,291.0,300.55,1413.4000000000017,1.4212440000000002,1.4678862000000001,1410.5108698000017,0.03275078642611688,28
2023-04-04 00:00:00+00:00,2023-05-25 00:00:00+00:00,akt,LONG,147,290.0,309.2,2822.3999999999983,1.40679,1.4999292000000002,2819.493280799998,0.06613871172413789,51
2023-04-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,akt,LONG,1,290.0,317.95,27.94999999999999,0.009570000000000078,0.01049235,27.92993764999999,0.09631012982758617,65
2023-05-12 00:00:00+00:00,2023-06-08 00:00:00+00:00,akt,LONG,143,304.0,317.95,1994.8499999999983,1.4345760000000003,1.50040605,1991.9150179499982,0.045820643585526274,27
2023-05-12 00:00:00+00:00,2023-06-19 00:00:00+00:00,akt,LONG,2,304.0,320.0,32.0,0.020064000000000082,0.021120000000000003,31.958816,0.05256384210526316,38
2023-05-31 00:00:00+00:00,2023-06-19 00:00:00+00:00,akt,LONG,141,319.5,320.0,70.5,1.4866335000000002,1.4889600000000003,67.5244065,0.0014988935837245696,19
2023-05-31 00:00:00+00:00,2023-08-07 00:00:00+00:00,akt,LONG,1,319.5,403.0,83.5,0.010543500000000039,0.013299000000000002,83.4761575,0.2612712284820031,68
2023-06-16 00:00:00+00:00,2023-08-07 00:00:00+00:00,akt,LONG,142,320.05,403.0,11778.899999999998,1.4997543000000002,1.8884580000000004,11775.511787699998,0.2591037005155444,52
2023-06-20 00:00:00+00:00,2023-09-07 00:00:00+00:00,akt,LONG,137,320.05,410.0,12323.149999999998,1.4469460500000002,1.8536100000000002,12319.849443949997,0.2809745613185439,79
2023-06-20 00:00:00+00:00,2023-10-23 00:00:00+00:00,akt,LONG,6,320.05,501.0,1085.6999999999998,0.06336990000000009,0.09919800000000001,1085.5374321,0.5652957517575378,125
2023-09-05 00:00:00+00:00,2023-10-23 00:00:00+00:00,akt,LONG,129,418.65,501.0,10623.150000000003,1.7821930500000003,2.1327570000000002,10619.235049950004,0.19663119921175215,48
2023-09-05 00:00:00+00:00,2023-12-29 00:00:00+00:00,akt,LONG,1,418.65,498.0,79.35000000000002,0.013815450000000062,0.016434000000000004,79.31975055000002,0.1894655453242566,115
2023-09-22 00:00:00+00:00,2023-12-29 00:00:00+00:00,akt,LONG,131,421.05,498.0,10080.449999999999,1.8201991500000005,2.1528540000000005,10076.47694685,0.18268536123975773,98
2023-09-22 00:00:00+00:00,2024-02-27 00:00:00+00:00,akt,LONG,2,421.05,700.0,557.9,0.027789300000000017,0.046200000000000005,557.8260107,0.662422527847049,158
2023-12-15 00:00:00+00:00,2024-02-27 00:00:00+00:00,akt,LONG,129,495.0,700.0,26445.0,2.1072150000000005,2.9799,26439.912885,0.4140617474747475,74
2023-12-15 00:00:00+00:00,2024-04-25 00:00:00+00:00,akt,LONG,1,495.0,723.0,228.0,0.016334999999999766,0.023859000000000005,227.95980600000001,0.4605248606060606,132
2024-01-08 00:00:00+00:00,2024-04-25 00:00:00+00:00,akt,LONG,122,510.0,723.0,25986.0,2.0532600000000003,2.910798,25981.035942,0.4175672764705882,108
2024-01-08 00:00:00+00:00,2024-08-05 00:00:00+00:00,akt,LONG,7,510.0,938.0,2996.0,0.11780999999999997,0.216678,2995.665512,0.8391219921568628,210
