timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2025-07-22 00:00:00+00:00,vcn,BUY,417.8,59.0,417.8137874,0.0,-0.8134566000007339,417.8,59.0,24651.0134566,0.8134566000000001
2025-08-05 00:00:00+00:00,vcn,SELL,470.0,-15.0,417.8137874,782.5605389999996,2164.193354399999,467.0,44.0,18383.8066456,0.23265000000000005
2025-08-18 00:00:00+00:00,vcn,SELL,443.0,-11.0,417.8137874,276.88752959999977,1062.1450157999993,450.0,33.0,13787.854984200001,0.16080900000000004
2025-08-26 00:00:00+00:00,vcn,BUY,462.1,47.0,443.84089626625,0.0,2192.728298699999,471.25,80.0,35507.2717013,0.7167171000000002
2025-09-02 00:00:00+00:00,vcn,SELL,458.0,-20.0,443.84089626625,282.87979467499974,969.5462240249992,460.0,60.0,26630.453775975002,0.30228000000000005
2025-09-12 00:00:00+00:00,vcn,BUY,450.0,41.0,446.34715471262376,0.0,368.937374025,450.0,101.0,45081.062625975,0.6088500000000001
2025-09-18 00:00:00+00:00,vcn,SELL,451.95,-26.0,446.34715471262376,145.28620437178188,573.9633965532178,454.0,75.0,33476.03660344678,0.38777310000000004
2025-09-24 00:00:00+00:00,vcn,SELL,450.3,-19.0,446.34715471262376,74.82172236014873,-344.24066390693133,440.2,56.0,24995.44066390693,0.28233810000000004
2025-10-02 00:00:00+00:00,vcn,SELL,411.0,-14.0,446.34715471262376,-495.0500479767327,-896.580497930198,425.0,42.0,18746.580497930197,0.18988200000000002
2025-10-06 00:00:00+00:00,vcn,BUY,451.1,45.0,448.8132227750597,0.0,1843.2496185698037,470.0,87.0,39046.750381430196,0.6698835000000001
2025-10-13 00:00:00+00:00,vcn,SELL,470.0,-22.0,448.8132227750597,465.76787894868596,922.1405196211176,463.0,65.0,29172.859480378884,0.34122
2025-10-21 00:00:00+00:00,vcn,BUY,472.5,38.0,457.55778636290177,0.0,2517.5480046211183,482.0,103.0,47128.451995378884,0.5925150000000001
2025-10-30 00:00:00+00:00,vcn,SELL,522.0,-26.0,457.55778636290177,1675.0496785645541,4423.050450056564,515.0,77.0,35231.949549943434,0.4478760000000001
2025-12-03 00:00:00+00:00,vcn,SELL,470.0,-20.0,457.55778636290177,248.53407274196468,766.2061773145994,471.0,57.0,26080.793822685402,0.31020000000000003
2025-12-10 00:00:00+00:00,vcn,SELL,469.0,-15.0,457.55778636290177,171.4010495564735,522.5729727581258,470.0,42.0,19217.427027241873,0.23215500000000006
2025-12-17 00:00:00+00:00,vcn,SELL,475.0,-11.0,457.55778636290177,191.69192500808057,477.1586227500449,472.95,31.0,14184.291377249954,0.17242500000000002
2025-12-26 00:00:00+00:00,vcn,BUY,472.95,47.0,466.8419861884609,0.0,-833.9749226999526,456.15,78.0,36413.67492269995,0.73354545
2025-12-29 00:00:00+00:00,vcn,SELL,456.1,-20.0,466.8419861884609,-215.1407497692177,-1150.8351989307325,447.0,58.0,27076.835198930734,0.301026
2026-01-05 00:00:00+00:00,vcn,BUY,460.0,41.0,464.01472301950236,0.0,1087.5424210692668,475.0,99.0,45937.457578930735,0.62238
2026-01-12 00:00:00+00:00,vcn,SELL,465.0,-25.0,464.01472301950236,24.24829951244112,-163.88950344317345,461.8,74.0,34337.089503443174,0.38362500000000005
2026-01-23 00:00:00+00:00,vcn,BUY,450.0,38.0,459.26476610217117,0.0,-2717.6538034431705,435.0,112.0,51437.65380344317,0.5643000000000001
2026-01-26 00:00:00+00:00,vcn,SELL,432.0,-28.0,459.26476610217117,-763.8126188607927,-3281.440352582379,420.2,84.0,38578.240352582376,0.3991680000000001
2026-01-29 00:00:00+00:00,vcn,BUY,440.0,36.0,453.4896922715198,0.0,-1618.763072582376,440.0,120.0,54418.76307258238,0.5227200000000001
2026-02-02 00:00:00+00:00,vcn,SELL,429.0,-30.0,453.4896922715198,-735.115478145594,-3014.072304436782,420.0,90.0,40814.072304436784,0.42471000000000003
2026-02-05 00:00:00+00:00,vcn,BUY,428.9,35.0,446.6085414714942,0.0,-4438.567683936774,411.1,125.0,55826.06768393678,0.4953795000000001
2026-02-06 00:00:00+00:00,vcn,SELL,410.0,-32.0,446.6085414714942,-1171.9062870878151,-2474.5943568489624,420.0,93.0,41534.59435684896,0.43296000000000007
