timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-02-20 00:00:00+00:00,cdm,BUY,654.5,38.0,654.5215985,0.0,-0.820742999999311,654.5,38.0,24871.820743,0.8207430000000001
2023-05-18 00:00:00+00:00,cdm,BUY,649.9,28.0,652.5700189484849,0.0,-176.22125060000212,649.9,66.0,43069.6212506,0.6005076
2023-09-12 00:00:00+00:00,cdm,SELL,710.0,-17.0,652.5700189484849,975.9113678757574,2814.0690715242417,710.0,49.0,31975.93092847576,0.39831000000000005
2023-09-21 00:00:00+00:00,cdm,SELL,700.0,-13.0,652.5700189484849,616.2894536696969,1707.4793178545451,700.0,36.0,23492.520682145456,0.3003
2023-12-28 00:00:00+00:00,cdm,BUY,780.0,25.0,704.8059701991058,0.0,3366.835817854547,760.0,61.0,42993.164182145454,0.6435000000000001
2024-03-22 00:00:00+00:00,cdm,BUY,879.0,16.0,741.0081596642267,0.0,10625.371705854544,879.0,77.0,57057.628294145456,0.4641120000000001
2024-07-22 00:00:00+00:00,cdm,SELL,880.0,-20.0,741.0081596642267,2779.256006715466,7922.534899139078,880.0,57.0,42237.46510086092,0.5808000000000002
2024-07-31 00:00:00+00:00,cdm,SELL,887.9,-15.0,741.0081596642267,2202.9380945365992,6169.457294102478,887.9,42.0,31122.34270589752,0.4395105
2024-10-21 00:00:00+00:00,cdm,SELL,929.0,-11.0,741.0081596642267,2067.5730166935064,5827.747050408972,929.0,31.0,22971.252949591028,0.337227
2024-11-04 00:00:00+00:00,cdm,BUY,965.0,22.0,833.9991233885099,0.0,8003.046460408974,985.0,53.0,44201.95353959103,0.7005900000000002
2024-12-10 00:00:00+00:00,cdm,SELL,955.0,-14.0,833.9991233885099,1693.571062560861,5694.034187848113,980.0,39.0,32525.965812151888,0.4412100000000001
2024-12-17 00:00:00+00:00,cdm,SELL,960.0,-10.0,833.9991233885099,1259.6919661149007,4231.125421733212,979.9,29.0,24185.97457826679,0.3168
2024-12-19 00:00:00+00:00,cdm,SELL,963.0,-8.0,833.9991233885099,1031.7527808919206,2436.0184088412916,950.0,21.0,17513.98159115871,0.254232
2025-01-10 00:00:00+00:00,cdm,BUY,999.0,23.0,920.2668143672435,0.0,5444.260167841288,1044.0,44.0,40491.73983215871,0.758241
2025-05-05 00:00:00+00:00,cdm,SELL,1076.0,-11.0,920.2668143672435,1712.6744539603221,4347.195125880966,1052.0,33.0,30368.804874119032,0.39058800000000005
2025-05-15 00:00:00+00:00,cdm,BUY,1081.0,19.0,979.0092819445969,0.0,6291.5173388809635,1100.0,52.0,50908.48266111904,0.6777870000000001
2025-06-06 00:00:00+00:00,cdm,BUY,1102.0,14.0,1005.1059361381673,0.0,8177.008214880959,1129.0,66.0,66336.99178511904,0.509124
2025-07-03 00:00:00+00:00,cdm,SELL,1066.0,-17.0,1005.1059361381673,1034.6010596511562,4453.809129229802,1096.0,49.0,49250.190870770195,0.5980260000000001
2025-07-15 00:00:00+00:00,cdm,SELL,1055.0,-13.0,1005.1059361381673,648.1702352038252,1616.1862990259774,1050.0,36.0,36183.813700974024,0.4525950000000001
2025-09-12 00:00:00+00:00,cdm,SELL,1037.0,-9.0,1005.1059361381673,286.73858575649433,807.139724269483,1035.0,27.0,27137.860275730516,0.30798900000000007
2025-11-17 00:00:00+00:00,cdm,SELL,1024.0,-7.0,1005.1059361381673,132.02190303282893,-460.11872276334543,982.1,20.0,20102.118722763345,0.2365440000000001
2025-12-01 00:00:00+00:00,cdm,SELL,998.0,-5.0,1005.1059361381673,-35.69435069083647,-549.0890420725094,968.5,15.0,15076.58904207251,0.16467000000000004
2025-12-15 00:00:00+00:00,cdm,BUY,1056.0,23.0,1035.9313301598029,0.0,2054.6094539274904,1090.0,38.0,39365.39054607251,0.8015040000000002
2025-12-30 00:00:00+00:00,cdm,BUY,986.5,19.0,1019.4650716065353,0.0,-539.5090815725107,1010.0,57.0,58109.50908157251,0.6185355
2026-02-04 00:00:00+00:00,cdm,SELL,1064.0,-15.0,1019.4650716065353,667.4972459019708,442.46699252551844,1030.0,42.0,42817.533007474485,0.5266800000000001
2026-02-06 00:00:00+00:00,cdm,SELL,1007.0,-11.0,1019.4650716065353,-137.48132867188804,636.5827801974065,1040.0,31.0,31603.41721980259,0.36554100000000006
