timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-27 00:00:00+00:00,cdm,BUY,570.0,31.0,570.01881,0.0,-0.5831100000009428,570.0,31.0,17670.58311,0.5831100000000001
2023-01-30 00:00:00+00:00,cdm,SELL,592.0,-8.0,570.01881,175.69323199999977,505.5673699999993,592.0,23.0,13110.432630000001,0.156288
2023-01-31 00:00:00+00:00,cdm,BUY,615.6,35.0,597.536959448276,0.0,1047.6563519999945,615.6,58.0,34657.143648000005,0.711018
2023-02-03 00:00:00+00:00,cdm,SELL,550.0,-15.0,597.536959448276,-713.3266417241397,-2044.0892562758672,550.0,43.0,25694.089256275867,0.27225000000000005
2023-02-15 00:00:00+00:00,cdm,SELL,582.0,-11.0,597.536959448276,-171.11781993103577,-497.18270234483134,582.0,32.0,19121.18270234483,0.21126600000000004
2023-02-17 00:00:00+00:00,cdm,BUY,629.4,31.0,613.2258187070607,0.0,1018.973421455172,629.4,63.0,38633.226578544825,0.6438762
2023-03-06 00:00:00+00:00,cdm,SELL,651.9,-16.0,613.2258187070607,618.4426974870278,1817.6865207681442,651.9,47.0,28821.613479231855,0.34420320000000004
2023-03-31 00:00:00+00:00,cdm,SELL,635.0,-12.0,613.2258187070607,261.0387155152711,762.0963452528741,635.0,35.0,21462.903654747126,0.2514600000000001
2023-04-07 00:00:00+00:00,cdm,SELL,610.0,-9.0,613.2258187070607,-29.213538363546654,-83.87128638357922,610.0,26.0,15943.871286383579,0.18117000000000003
2023-04-20 00:00:00+00:00,cdm,SELL,600.0,-7.0,613.2258187070607,-92.71933094942517,-251.29055543415404,600.0,19.0,11651.290555434154,0.13860000000000003
2023-05-03 00:00:00+00:00,cdm,SELL,620.0,-5.0,613.2258187070607,33.768606464696305,94.83853810114965,620.0,14.0,8585.16146189885,0.10230000000000002
2023-05-17 00:00:00+00:00,cdm,SELL,649.9,-4.0,613.2258187070607,146.61093837175696,366.7418129293924,649.9,10.0,6132.258187070607,0.08578680000000002
2023-05-18 00:00:00+00:00,cdm,BUY,649.9,36.0,641.9441362667523,0.0,365.96973172939533,649.9,46.0,29529.430268270604,0.7720811999999999
2023-06-06 00:00:00+00:00,cdm,SELL,700.0,-12.0,641.9441362667523,696.393164798973,1973.8993669304234,700.0,34.0,21826.100633069578,0.27720000000000006
2023-06-22 00:00:00+00:00,cdm,SELL,750.0,-9.0,641.9441362667523,972.2800235992297,2701.396593331194,750.0,25.0,16048.603406668806,0.22275
2023-07-12 00:00:00+00:00,cdm,SELL,721.0,-7.0,641.9441362667523,553.2244951327342,1423.0055471984595,721.0,18.0,11554.99445280154,0.166551
2023-08-02 00:00:00+00:00,cdm,SELL,701.0,-5.0,641.9441362667523,295.16365366623876,793.7262285322207,703.0,13.0,8345.273771467779,0.11566500000000002
2023-09-08 00:00:00+00:00,cdm,BUY,715.0,12.0,677.0222764587111,0.0,949.4430885322231,715.0,25.0,16925.55691146778,0.28314000000000006
2023-09-11 00:00:00+00:00,cdm,SELL,705.0,-7.0,677.0222764587111,195.68120978902246,503.59902374320063,705.0,18.0,12186.400976256798,0.16285500000000003
2023-09-18 00:00:00+00:00,cdm,BUY,700.0,32.0,691.742803525136,0.0,412.85982374320156,700.0,50.0,34587.1401762568,0.7392000000000001
2023-09-19 00:00:00+00:00,cdm,SELL,700.0,-13.0,691.742803525136,107.04325417323241,305.51626956996915,700.0,37.0,25594.48373043003,0.3003
2023-10-13 00:00:00+00:00,cdm,SELL,735.0,-10.0,691.742803525136,432.3294147486403,1167.9443048213288,735.0,27.0,18677.05569517867,0.24255000000000007
2023-11-09 00:00:00+00:00,cdm,SELL,759.6,-7.0,691.742803525136,474.8249077240484,1357.143929497281,759.6,20.0,13834.85607050272,0.17546760000000003
2023-11-29 00:00:00+00:00,cdm,SELL,735.0,-5.0,691.742803525136,216.16470737432016,648.8579471229605,735.0,15.0,10376.14205287704,0.12127500000000004
2023-12-21 00:00:00+00:00,cdm,SELL,751.0,-4.0,691.742803525136,236.92965389945613,497.82916122350434,737.0,11.0,7609.170838776496,0.09913200000000003
2023-12-28 00:00:00+00:00,cdm,BUY,780.0,31.0,756.9040185422975,0.0,130.0312212235035,760.0,42.0,31789.968778776496,0.7979400000000001
2024-01-15 00:00:00+00:00,cdm,SELL,839.0,-11.0,756.9040185422975,902.7512390347271,2544.975425188776,839.0,31.0,23464.024574811225,0.304557
2024-01-29 00:00:00+00:00,cdm,SELL,859.0,-8.0,756.9040185422975,816.5410756616197,2348.2075735271565,859.0,23.0,17408.792426472843,0.22677600000000003
