timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-06 00:00:00+00:00,atw,BUY,365.0,68.0,365.012045,0.0,-408.81906000000004,359.0,68.0,24820.81906,0.81906
2023-02-03 00:00:00+00:00,atw,SELL,375.0,-17.0,365.012045,169.58486,407.385705,373.0,51.0,18615.614295,0.21037500000000003
2023-02-20 00:00:00+00:00,atw,SELL,395.95,-13.0,365.012045,402.02355244999984,1198.4422900000004,396.55,38.0,13870.45771,0.16986255000000003
2023-04-06 00:00:00+00:00,atw,SELL,403.95,-10.0,365.012045,389.24624649999987,979.66274,400.0,28.0,10220.33726,0.13330350000000002
2023-04-12 00:00:00+00:00,atw,SELL,400.0,-7.0,365.012045,244.823285,735.7970550000002,400.05,21.0,7665.252945,0.09240000000000001
2023-04-26 00:00:00+00:00,atw,SELL,404.95,-6.0,365.012045,239.54754989999992,527.8193249999998,400.2,15.0,5475.180675,0.08018010000000002
2023-05-02 00:00:00+00:00,atw,SELL,404.9,-4.0,365.012045,159.49837319999992,385.96750500000024,400.1,11.0,4015.132495,0.05344680000000001
2023-05-15 00:00:00+00:00,atw,SELL,409.95,-3.0,365.012045,134.77327994999996,319.90364,405.0,8.0,2920.09636,0.040585050000000004
2023-05-22 00:00:00+00:00,atw,SELL,404.0,-2.0,365.012045,77.949246,257.32772999999986,407.9,6.0,2190.07227,0.026664000000000007
2023-06-12 00:00:00+00:00,atw,SELL,425.0,-2.0,365.012045,119.94786,240.75181999999995,425.2,4.0,1460.04818,0.028050000000000002
2023-06-15 00:00:00+00:00,atw,SELL,430.0,-1.0,365.012045,64.973765,218.963865,438.0,3.0,1095.036135,0.014190000000000005
2023-06-26 00:00:00+00:00,atw,SELL,440.05,-1.0,365.012045,75.02343335,149.97591,440.0,2.0,730.02409,0.014521650000000002
2023-07-03 00:00:00+00:00,atw,SELL,440.0,-1.0,365.012045,74.973435,65.237955,430.25,1.0,365.012045,0.014520000000000003
2023-07-20 00:00:00+00:00,atw,SELL,442.0,-1.0,0.0,76.973369,0.0,444.05,0.0,0.0,0.014586000000000003
