Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Signal Date,Signal,Signal (-1/0/+1),Best Params
rsi (best),0.018611150835961876,5711.106036742916,0.0571110603674283,8,87.5,-0.12301929798542599,0.22981422202834875,2026-01-28,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_overbought"": 70.0, ""rsi_oversold"": 30.0, ""rsi_window"": 21}}"
bollinger (best),-0.008298275574282643,-2478.556122895505,-0.024785561228955477,12,50.0,-0.13881070246669647,-0.10365370029977114,2026-01-28,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 2.0, ""bb_window"": 50}}"
