Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Signal Date,Signal,Signal (-1/0/+1),Best Params
rsi (best),0.27553932786101254,66837.0984973,0.6683709849730048,1,100.0,-0.18649853209857037,1.1492657850506174,2026-02-10,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 10, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_overbought"": 90.0, ""rsi_oversold"": 40.0, ""rsi_window"": 7}}"
macd (best),0.20175303304633285,47185.612052449986,0.47185612052450066,4,100.0,-0.14078645063647344,1.004790379679123,2026-02-10,BUY,1,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 60, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 8, ""macd_signal_window"": 5, ""macd_slow_window"": 50}}"
bollinger (best),0.1531046656583055,34933.79665355,0.34933796653549964,8,100.0,-0.11637028962760587,1.0409498520474656,2026-02-10,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 21, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.75, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 2.0, ""bb_window"": 14}}"
buy_hold,0.10378827132469004,23082.300000000003,0.23082489788408922,0,,-0.07623893518970581,1.0909699181865307,2026-02-10,HOLD,0,"{""buy_pct_cash"": 1.0}"
sma_price (best),0.08700883190050535,19180.301113050053,0.19180301113050247,58,58.620689655172406,-0.16249953866873879,0.4968700399383111,2026-02-10,SELL,-1,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 5, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.75, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 5}}"
