Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Signal Date,Signal,Signal (-1/0/+1),Best Params
sma_price (best),1.0901895815353781,806873.32013845,8.45810156062223,13,92.3076923076923,-0.3111041416808338,3.2188579043064496,2026-02-10,SELL,-1,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 21, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 50}}"
macd (best),0.8944445503423235,600904.9356495999,6.009049356495986,27,85.18518518518519,-0.24795455673868616,2.965701065229913,2026-02-10,SELL,-1,"{""portfolio"": {""buy_pct_cash"": 0.75, ""cooldown_bars"": 10, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.5, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 15, ""macd_signal_window"": 20, ""macd_slow_window"": 36}}"
buy_hold,0.574434293720596,295366.05000000005,2.988049180437629,0,,-0.261933421496066,2.3963022817656556,2026-02-10,HOLD,0,"{""buy_pct_cash"": 1.0}"
bollinger (best),0.3312357703511446,139156.30758290002,1.3915630758289983,11,100.0,-0.09999345708453511,2.719927000541967,2026-02-10,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 3.0, ""bb_window"": 50}}"
rsi (best),0.10958902104192836,37289.40768969999,0.37289407689699927,7,85.71428571428571,-0.28507704267666456,0.5801724906082366,2026-02-10,HOLD,0,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 21, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_overbought"": 60.0, ""rsi_oversold"": 40.0, ""rsi_window"": 10}}"
