timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-03 00:00:00+00:00,CSR,BUY,189.85,131.0,189.85626505,0.0,-642.7207215500002,184.95,131.0,24871.17072155,0.82072155
2023-02-03 00:00:00+00:00,CSR,SELL,179.9,-33.0,189.85626505,-328.75265774999946,-970.8139749000002,179.95,98.0,18605.9139749,0.1959111
2023-02-09 00:00:00+00:00,CSR,SELL,189.0,-25.0,189.85626505,-21.56255124999976,-358.15734865000013,184.95,73.0,13859.507348649999,0.155925
2023-04-04 00:00:00+00:00,CSR,SELL,177.95,-19.0,189.85626505,-226.33061060000003,-642.9383127000001,177.95,54.0,10252.2383127,0.11157465000000001
2023-04-14 00:00:00+00:00,CSR,SELL,182.0,-14.0,189.85626505,-110.07179469999987,-274.2506019999996,183.0,40.0,7594.250602,0.084084
2023-04-25 00:00:00+00:00,CSR,SELL,180.5,-10.0,189.85626505,-93.62221549999991,-205.6879514999997,183.0,30.0,5695.6879515,0.059565000000000014
2023-05-11 00:00:00+00:00,CSR,SELL,182.0,-8.0,189.85626505,-62.898168399999925,-150.8378310999998,183.0,22.0,4176.8378311,0.04804800000000001
2023-05-29 00:00:00+00:00,CSR,SELL,191.95,-6.0,189.85626505,12.524403599999989,32.699759200000244,191.9,16.0,3037.7002408,0.0380061
2023-06-16 00:00:00+00:00,CSR,SELL,193.5,-4.0,189.85626505,14.549397800000039,49.724819400000115,194.0,12.0,2278.2751805999997,0.025542000000000006
2023-06-23 00:00:00+00:00,CSR,SELL,193.5,-3.0,189.85626505,10.91204835000003,46.293614550000086,195.0,9.0,1708.70638545,0.019156500000000003
2023-07-03 00:00:00+00:00,CSR,SELL,197.55,-3.0,189.85626505,23.061647400000062,42.86240970000006,197.0,6.0,1139.1375902999998,0.019557450000000004
2023-07-11 00:00:00+00:00,CSR,SELL,195.0,-2.0,189.85626505,10.27459990000002,20.57493980000004,195.0,4.0,759.4250602,0.012870000000000003
2023-07-17 00:00:00+00:00,CSR,SELL,192.0,-1.0,189.85626505,2.1373989500000095,18.43120485000003,196.0,3.0,569.5687951499999,0.006336000000000001
2023-07-20 00:00:00+00:00,CSR,SELL,198.0,-1.0,189.85626505,8.13720095000001,19.28746990000002,199.5,2.0,379.7125301,0.006534000000000001
2023-09-19 00:00:00+00:00,CSR,SELL,209.0,-1.0,189.85626505,19.13683795000001,11.14373495000001,201.0,1.0,189.85626505,0.006897000000000001
2023-10-06 00:00:00+00:00,CSR,SELL,214.9,-1.0,0.0,25.036643250000015,0.0,200.2,0.0,0.0,0.007091700000000001
2024-12-25 00:00:00+00:00,CSR,BUY,190.0,130.0,190.00627,0.0,-559.8151000000016,185.7,130.0,24700.8151,0.8151000000000002
2025-01-06 00:00:00+00:00,CSR,SELL,194.0,-33.0,190.00627,131.58182399999998,144.89180999999994,191.5,97.0,18430.60819,0.21126600000000004
2025-01-10 00:00:00+00:00,CSR,SELL,196.0,-25.0,190.00627,149.68155,647.54856,199.0,72.0,13680.45144,0.1617
2025-01-24 00:00:00+00:00,CSR,SELL,208.0,-18.0,190.00627,323.76358799999997,971.6614199999999,208.0,54.0,10260.33858,0.12355200000000004
2025-01-31 00:00:00+00:00,CSR,SELL,205.0,-14.0,190.00627,209.81751,599.7492,205.0,40.0,7600.2508,0.09471000000000002
2025-02-04 00:00:00+00:00,CSR,SELL,210.0,-10.0,190.00627,199.868,599.8118999999999,210.0,30.0,5700.1881,0.06930000000000001
2025-02-25 00:00:00+00:00,CSR,SELL,207.5,-8.0,190.00627,139.89506,352.96206000000024,206.05,22.0,4180.13794,0.05478
2025-03-21 00:00:00+00:00,CSR,SELL,215.95,-6.0,190.00627,155.61962189999994,415.89968,216.0,16.0,3040.10032,0.04275809999999999
2025-04-17 00:00:00+00:00,CSR,SELL,219.0,-4.0,190.00627,115.946012,326.92476,217.25,12.0,2280.07524,0.028908000000000003
2025-04-21 00:00:00+00:00,CSR,SELL,224.7,-3.0,190.00627,104.05894469999997,324.84356999999994,226.1,9.0,1710.05643,0.0222453
2025-05-08 00:00:00+00:00,CSR,SELL,241.0,-3.0,190.00627,152.957331,299.96238,240.0,6.0,1140.03762,0.023859000000000005
2025-05-22 00:00:00+00:00,CSR,SELL,239.9,-2.0,190.00627,99.7716266,184.77491999999995,236.2,4.0,760.02508,0.015833400000000004
2025-06-06 00:00:00+00:00,CSR,SELL,239.95,-1.0,190.00627,49.93581164999999,158.98119,243.0,3.0,570.01881,0.007918350000000001
2025-06-26 00:00:00+00:00,CSR,SELL,235.2,-1.0,190.00627,45.185968399999986,79.98746,230.0,2.0,380.01254,0.0077616000000000004
2025-07-03 00:00:00+00:00,CSR,SELL,242.0,-1.0,190.00627,51.985744,60.74373,250.75,1.0,190.00627,0.007986
2025-07-18 00:00:00+00:00,CSR,SELL,259.0,-1.0,0.0,68.985183,0.0,266.0,0.0,0.0,0.008547000000000003
