timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-01-12 00:00:00+00:00,IAM,BUY,94.721,263.0,94.724125793,0.0,499.9299164410003,96.625,263.0,24912.445083559,0.8220835590000001
2023-01-23 00:00:00+00:00,IAM,SELL,97.57,-66.0,94.724125793,187.6151902019996,339.9972187790008,96.45,197.0,18660.652781221,0.21250746
2023-01-27 00:00:00+00:00,IAM,SELL,95.814,-50.0,94.724125793,54.3356172499997,-4.281491571000842,94.695,147.0,13924.446491571,0.15809310000000001
2023-02-08 00:00:00+00:00,IAM,SELL,96.372,-37.0,94.724125793,60.853675447000036,350.6661627700008,97.912,110.0,10419.65383723,0.11767021200000002
2023-02-09 00:00:00+00:00,IAM,BUY,97.142,231.0,96.36421217212904,0.0,967.0036493039971,99.2,341.0,32860.196350696,0.740513466
2023-02-22 00:00:00+00:00,IAM,SELL,94.564,-86.0,96.36421217212904,-155.08661943509836,-1798.8241038929054,89.31,255.0,24572.874103892907,0.268372632
2023-03-31 00:00:00+00:00,IAM,SELL,84.65,-64.0,96.36421217212904,-749.8883598162585,-2261.2895248766463,84.525,191.0,18405.56452487665,0.17878080000000005
2023-05-02 00:00:00+00:00,IAM,BUY,81.106,249.0,87.73096584745147,0.0,-3181.624972878648,80.5,440.0,38601.62497287865,0.6664480020000001
2023-05-03 00:00:00+00:00,IAM,SELL,80.803,-110.0,87.73096584745147,-762.3695581096623,-2845.908729658986,79.107,330.0,28951.218729658987,0.29331489000000005
2023-05-11 00:00:00+00:00,IAM,BUY,77.812,223.0,83.73212902019345,0.0,-1863.1283481669807,80.363,553.0,46303.86734816698,0.5726185080000001
2023-06-06 00:00:00+00:00,IAM,SELL,87.086,-139.0,83.73212902019345,465.78860271110966,1394.2985856399075,87.1,414.0,34665.10141436009,0.39946348200000004
2023-06-14 00:00:00+00:00,IAM,BUY,86.339,186.0,84.54114227190348,0.0,1445.3146368579128,86.95,600.0,50724.68536314209,0.5299487820000001
2023-06-27 00:00:00+00:00,IAM,SELL,97.048,-150.0,84.54114227190348,1875.548271614478,5192.485977643432,96.08,450.0,38043.51402235657,0.48038760000000014
2023-08-07 00:00:00+00:00,IAM,SELL,111.687,-113.0,84.54114227190348,3067.0654424519066,8815.535054368527,110.7,337.0,28490.364945631474,0.416480823
2023-08-11 00:00:00+00:00,IAM,BUY,109.752,172.0,93.06155579171606,0.0,8271.476102016524,109.312,509.0,47368.33189798347,0.6229523520000001
2023-08-15 00:00:00+00:00,IAM,SELL,109.532,-128.0,93.06155579171606,2107.754195492344,5967.772243356179,108.725,381.0,35456.45275664382,0.462663168
2023-08-29 00:00:00+00:00,IAM,BUY,105.916,166.0,96.96359956945489,0.0,5585.636035508176,107.175,547.0,53039.08896449182,0.580207848
2023-09-01 00:00:00+00:00,IAM,SELL,107.34,-137.0,96.96359956945489,1421.0815748446812,3889.4241765234983,106.45,410.0,39755.0758234765,0.4852841400000001
2023-09-08 00:00:00+00:00,IAM,SELL,105.8,-103.0,96.96359956945489,909.7896301461465,2536.2499321773485,105.225,307.0,29767.82506782265,0.35961420000000005
2023-09-18 00:00:00+00:00,IAM,SELL,104.953,-77.0,96.96359956945489,614.9171475789741,1736.1320990253764,104.512,230.0,22301.627900974625,0.26668557300000006
2023-10-09 00:00:00+00:00,IAM,BUY,102.283,212.0,99.51660514217788,0.0,1710.714527157377,103.387,442.0,43986.33947284262,0.715571868
2023-10-16 00:00:00+00:00,IAM,SELL,102.706,-111.0,99.51660514217788,353.64661714025567,759.7756979391208,101.812,331.0,32939.99630206088,0.37621207800000006
2023-11-22 00:00:00+00:00,IAM,BUY,94.237,202.0,97.51688271276338,0.0,-1374.5444859028783,94.938,533.0,51976.49848590288,0.6281838420000001
2023-11-28 00:00:00+00:00,IAM,SELL,94.247,-134.0,97.51688271276338,-438.5810437442924,-1728.421202392586,93.185,399.0,38909.23620239259,0.41676023400000006
2023-12-06 00:00:00+00:00,IAM,BUY,93.001,188.0,96.07155226677443,0.0,-1803.001180596592,93.0,587.0,56394.00118059659,0.5769782040000001
2023-12-19 00:00:00+00:00,IAM,SELL,101.358,-147.0,96.07155226677443,776.616129126159,1817.397002619249,100.202,440.0,42271.48299738075,0.491687658
2023-12-21 00:00:00+00:00,IAM,BUY,100.59,167.0,97.31559695036367,0.0,2464.0576511292525,101.375,607.0,59070.56734887075,0.5543514900000001
2023-12-27 00:00:00+00:00,IAM,SELL,99.306,-152.0,97.31559695036367,302.0431446487218,193.10338758452792,97.74,455.0,44278.59661241547,0.49811889600000003
2024-01-09 00:00:00+00:00,IAM,SELL,101.072,-114.0,97.31559695036367,427.84971479454197,1367.2064399259896,101.325,341.0,33184.618560074014,0.38023286400000006
2024-01-19 00:00:00+00:00,IAM,SELL,102.945,-86.0,97.31559695036367,483.8365043587238,1455.8977776572656,103.025,255.0,24815.477222342735,0.29215791
2024-01-22 00:00:00+00:00,IAM,BUY,102.985,209.0,99.87080282303393,0.0,2368.3474901122554,104.975,464.0,46340.05250988774,0.7102875450000001
2024-01-29 00:00:00+00:00,IAM,SELL,104.411,-116.0,99.87080282303393,526.2631872200647,-336.0993824158061,98.905,348.0,34755.03938241581,0.399685308
2024-02-15 00:00:00+00:00,IAM,BUY,90.168,212.0,96.19872535311396,0.0,-3093.286197743818,90.675,560.0,53871.286197743815,0.6308153280000002
2024-03-11 00:00:00+00:00,IAM,SELL,102.607,-140.0,96.19872535311396,896.6844062240459,2373.5353516921355,101.85,420.0,40403.46464830786,0.47404434000000006
2024-03-18 00:00:00+00:00,IAM,BUY,101.56,177.0,97.78924264701485,0.0,3066.0471397321357,102.925,597.0,58380.17786026786,0.59321196
2024-03-21 00:00:00+00:00,IAM,SELL,102.439,-150.0,97.78924264701485,696.9565298977722,1658.7085367843642,101.5,447.0,43711.79146321564,0.50707305
2024-04-04 00:00:00+00:00,IAM,SELL,100.022,-112.0,97.78924264701485,249.69914222233797,610.9587132500268,99.613,335.0,32759.396286749972,0.36968131200000004
2024-04-24 00:00:00+00:00,IAM,SELL,96.553,-84.0,97.78924264701485,-104.1120272652472,-481.2279044007261,95.872,251.0,24545.099904400726,0.267644916
2024-04-26 00:00:00+00:00,IAM,BUY,96.431,230.0,97.14129275611377,0.0,-291.6268156907253,96.535,481.0,46724.96181569072,0.7319112900000002
2024-04-29 00:00:00+00:00,IAM,SELL,96.483,-121.0,97.14129275611377,-80.03868010876576,-382.06539220095806,96.08,360.0,34970.865392200954,0.3852566190000001
