timestamp,symbol,side,prix d'éxécution (open du jour),quantité,cmp,pnl realisé,pnl latent,close du jour,available_quantity,position_value_cost,cost
2023-03-17 00:00:00+00:00,akt,BUY,287.0,59.0,287.00947099999996,0.0,323.9412110000022,292.5,59.0,16933.558789,0.5587890000000001
2023-03-22 00:00:00+00:00,akt,SELL,286.0,-15.0,287.00947099999996,-15.283634999999434,175.58327600000166,291.0,44.0,12628.416723999999,0.14157000000000003
2023-03-23 00:00:00+00:00,akt,BUY,286.15,57.0,286.5297521995049,0.0,552.4950278500039,292.0,101.0,28939.504972149996,0.5382481500000001
2023-03-27 00:00:00+00:00,akt,SELL,290.0,-26.0,286.5297521995049,89.97762281287228,39.018585037132425,287.05,75.0,21489.73141496287,0.24882000000000004
2023-03-31 00:00:00+00:00,akt,SELL,287.6,-19.0,286.5297521995049,20.1543830094071,26.333876827724907,287.0,56.0,16045.666123172276,0.18032520000000005
2023-04-04 00:00:00+00:00,akt,BUY,290.0,72.0,288.48714971228344,0.0,193.6448368277197,290.0,128.0,36926.35516317228,0.6890400000000001
2023-04-21 00:00:00+00:00,akt,SELL,302.0,-32.0,288.48714971228344,432.0922972069299,1249.2336276207898,301.5,96.0,27694.76637237921,0.31891200000000003
2023-05-11 00:00:00+00:00,akt,BUY,306.0,59.0,295.1571751895433,0.0,1525.6378456207892,305.0,155.0,45749.36215437921,0.5957820000000001
2023-05-24 00:00:00+00:00,akt,SELL,308.2,-39.0,295.1571751895433,508.27351420781105,1669.567678012979,309.55,116.0,34238.23232198702,0.39665340000000004
2023-06-07 00:00:00+00:00,akt,SELL,315.6,-29.0,295.1571751895433,592.5398903032451,1804.6257585097314,315.9,87.0,25678.674241490266,0.3020292000000001
2023-06-16 00:00:00+00:00,akt,BUY,320.05,59.0,305.22087245781006,0.0,2157.7526211597315,320.0,146.0,44562.24737884027,0.62313735
2023-07-12 00:00:00+00:00,akt,SELL,364.0,-37.0,305.22087245781006,2174.3832750610277,7224.424902098704,371.5,109.0,33269.075097901296,0.44444400000000006
2023-07-24 00:00:00+00:00,akt,SELL,384.0,-28.0,305.22087245781006,2205.4607551813183,6551.209330917387,386.1,81.0,24722.890669082615,0.354816
2023-08-04 00:00:00+00:00,akt,SELL,401.25,-21.0,305.22087245781006,2016.333612135989,5866.747652531396,403.0,60.0,18313.252347468602,0.27806625000000007
2023-09-08 00:00:00+00:00,akt,SELL,412.95,-15.0,305.22087245781006,1615.732502882849,4490.060739398547,405.0,45.0,13734.939260601453,0.20441025000000004
2023-09-21 00:00:00+00:00,akt,BUY,429.9,55.0,373.8021952910145,0.0,4719.780470898548,421.0,100.0,37380.21952910145,0.7802685000000001
2023-10-11 00:00:00+00:00,akt,SELL,482.0,-25.0,373.8021952910145,2704.547467724637,9839.83535317391,505.0,75.0,28035.164646826088,0.39765000000000006
2023-10-12 00:00:00+00:00,akt,BUY,505.1,41.0,420.2150693717766,0.0,10415.051952873911,510.0,116.0,48744.94804712609,0.6834003000000002
2023-10-20 00:00:00+00:00,akt,SELL,511.1,-29.0,420.2150693717766,2635.173865518479,7376.288964655434,505.0,87.0,36558.71103534457,0.48912270000000013
2023-11-23 00:00:00+00:00,akt,BUY,486.1,40.0,440.9712810027131,0.0,5934.547312655433,487.7,127.0,56003.352687344566,0.6416520000000001
2023-11-24 00:00:00+00:00,akt,SELL,490.0,-32.0,440.9712810027131,1568.4015679131803,4467.728304742254,488.0,95.0,41892.27169525775,0.5174400000000001
2023-12-01 00:00:00+00:00,akt,BUY,488.0,38.0,454.4126590019379,0.0,4999.116352742256,492.0,133.0,60436.883647257746,0.611952
2023-12-07 00:00:00+00:00,akt,SELL,487.0,-34.0,454.4126590019379,1107.4231799341105,3424.1467588081455,489.0,99.0,44986.85324119186,0.5464140000000001
2023-12-12 00:00:00+00:00,akt,SELL,485.6,-25.0,454.4126590019379,779.2829049515525,2441.063233856592,487.4,74.0,33626.53676614341,0.40062000000000003
2023-12-13 00:00:00+00:00,akt,BUY,487.4,43.0,466.54212296361885,0.0,2756.271613256597,490.1,117.0,54585.428386743406,0.6916206000000001
2023-12-27 00:00:00+00:00,akt,SELL,496.0,-30.0,466.54212296361885,883.2452710914345,2562.83530216516,496.0,87.0,40589.16469783484,0.4910400000000001
